data,hora,abertura,maximo,minimo,fechamento_atual,negocios,quantidade_papeis,<SPREAD>
2017/05/26,10:30:00,63895,64110,63755,64090,21475,65689,5
2017/05/26,10:45:00,64095,64250,64035,64145,15496,49610,5
2017/05/26,11:00:00,64140,64270,64045,64075,12405,41074,5
2017/05/26,11:15:00,64075,64315,64055,64195,11959,37766,5
2017/05/26,11:30:00,64195,64345,64160,64210,12589,40187,5
2017/05/26,11:45:00,64215,64225,64080,64155,9893,33987,5
2017/05/26,12:00:00,64155,64250,64055,64135,10260,35446,5
2017/05/26,12:15:00,64135,64230,64085,64160,6973,23009,5
2017/05/26,12:30:00,64165,64225,64095,64195,5478,17662,5
2017/05/26,12:45:00,64200,64275,64170,64230,4443,15483,5
2017/05/26,13:00:00,64235,64275,64170,64215,4718,16154,5
2017/05/26,13:15:00,64225,64325,64215,64275,6389,21365,5
2017/05/26,13:30:00,64270,64485,64265,64400,10015,34699,5
2017/05/26,13:45:00,64395,64435,64335,64345,5203,16853,5
2017/05/26,14:00:00,64350,64375,64125,64250,10495,34182,5
2017/05/26,14:15:00,64255,64275,64145,64205,5433,17325,5
2017/05/26,14:30:00,64205,64295,64165,64235,5425,17314,5
2017/05/26,14:45:00,64240,64290,64230,64255,3889,12705,5
2017/05/26,15:00:00,64250,64350,64230,64250,5533,18222,5
2017/05/26,15:15:00,64240,64340,64175,64305,7048,23059,5
2017/05/26,15:30:00,64310,64375,64260,64330,5088,17638,5
2017/05/26,15:45:00,64330,64410,64250,64390,8252,29063,5
2017/05/26,16:00:00,64390,64455,63975,64200,20503,64701,5
2017/05/26,16:15:00,64205,64280,64035,64270,12189,37742,5
2017/05/26,16:30:00,64270,64270,64000,64000,8753,28899,5
2017/05/26,16:45:00,64000,64200,63980,64100,9143,29498,5
2017/05/26,17:00:00,64110,64360,64095,64315,7130,25892,5
2017/05/26,17:15:00,64315,64350,64255,64275,3104,11201,5
2017/05/26,17:30:00,64280,64350,64245,64305,2690,10793,5
2017/05/26,17:45:00,64310,64470,64270,64470,2294,10128,5
2017/05/29,09:00:00,64270,64300,63950,64010,10332,32177,5
2017/05/29,09:15:00,64010,64080,63930,64055,5694,16505,5
2017/05/29,09:30:00,64055,64060,63855,63915,7520,22752,5
2017/05/29,09:45:00,63925,63950,63820,63900,5274,15895,5
2017/05/29,10:00:00,63905,63940,63740,63810,8767,28292,5
2017/05/29,10:15:00,63805,63905,63780,63860,6445,18347,5
2017/05/29,10:30:00,63850,63975,63775,63960,9379,28077,5
2017/05/29,10:45:00,63955,64040,63825,64030,9211,28913,5
2017/05/29,11:00:00,64025,64070,63990,64025,6518,21021,5
2017/05/29,11:15:00,64030,64135,64020,64060,6974,22229,5
2017/05/29,11:30:00,64060,64120,64055,64120,3262,10867,5
2017/05/29,11:45:00,64120,64165,64105,64130,4848,16291,5
2017/05/29,12:00:00,64130,64145,63810,63980,14461,45030,5
2017/05/29,12:15:00,63980,64000,63845,63885,5158,15345,5
2017/05/29,12:30:00,63885,63940,63825,63835,4322,13484,5
2017/05/29,12:45:00,63835,63875,63755,63760,4797,15102,5
2017/05/29,13:00:00,63760,63890,63755,63855,3505,10770,5
2017/05/29,13:15:00,63860,63920,63850,63870,2459,8452,5
2017/05/29,13:30:00,63865,63970,63805,63945,4087,13540,5
2017/05/29,13:45:00,63945,63950,63855,63860,2801,10496,5
2017/05/29,14:00:00,63860,63930,63860,63925,1582,5101,5
2017/05/29,14:15:00,63925,64005,63915,63990,3305,12946,5
2017/05/29,14:30:00,63990,63995,63820,63880,3882,12928,5
2017/05/29,14:45:00,63885,63925,63840,63915,2234,6153,5
2017/05/29,15:00:00,63915,63935,63850,63875,2914,8191,5
2017/05/29,15:15:00,63880,63940,63875,63935,1725,5213,5
2017/05/29,15:30:00,63930,63940,63915,63930,893,2775,5
2017/05/29,15:45:00,63925,63940,63860,63910,2293,8280,5
2017/05/29,16:00:00,63905,64030,63890,64000,3752,14270,5
2017/05/29,16:15:00,64000,64025,63955,63985,3009,11303,5
2017/05/29,16:30:00,63995,63995,63960,63975,939,3032,5
2017/05/29,16:45:00,63975,64000,63930,63990,2348,8407,5
2017/05/29,17:00:00,63990,64015,63950,64005,1491,5930,5
2017/05/29,17:15:00,64005,64085,63995,64075,1859,7897,5
2017/05/29,17:30:00,64080,64095,64030,64045,1249,5725,5
2017/05/29,17:45:00,64050,64205,64045,64205,1582,8958,5
2017/05/30,09:00:00,64050,64050,63740,63765,11514,39920,5
2017/05/30,09:15:00,63770,63900,63700,63860,8860,27774,5
2017/05/30,09:30:00,63860,63900,63800,63890,5673,19333,5
2017/05/30,09:45:00,63895,64090,63875,64010,11513,38487,5
2017/05/30,10:00:00,64010,64155,63965,64065,11465,37882,5
2017/05/30,10:15:00,64070,64110,63990,64015,9502,32431,5
2017/05/30,10:30:00,64015,64130,63855,64065,24891,75164,5
2017/05/30,10:45:00,64065,64250,64055,64235,20014,65319,5
2017/05/30,11:00:00,64230,64285,64065,64130,14677,45367,5
2017/05/30,11:15:00,64130,64235,64020,64185,14236,44216,5
2017/05/30,11:30:00,64180,64300,64160,64205,12249,40203,5
2017/05/30,11:45:00,64200,64230,64060,64110,11048,35905,5
2017/05/30,12:00:00,64110,64260,64090,64210,7906,27077,5
2017/05/30,12:15:00,64210,64280,64150,64195,7885,25818,5
2017/05/30,12:30:00,64195,64270,64155,64245,5487,19673,5
2017/05/30,12:45:00,64240,64355,64235,64305,8527,29469,5
2017/05/30,13:00:00,64300,64315,64245,64285,3280,9655,5
2017/05/30,13:15:00,64290,64370,64250,64340,4527,15088,5
2017/05/30,13:30:00,64335,64355,64275,64295,3647,13176,5
2017/05/30,13:45:00,64295,64320,64210,64260,4845,16528,5
2017/05/30,14:00:00,64265,64300,64225,64235,3238,11479,5
2017/05/30,14:15:00,64235,64260,64170,64220,5337,18052,5
2017/05/30,14:30:00,64225,64295,64210,64240,5363,18997,5
2017/05/30,14:45:00,64240,64325,64240,64275,4256,15062,5
2017/05/30,15:00:00,64280,64345,64260,64320,4516,16280,5
2017/05/30,15:15:00,64315,64350,64280,64305,3870,14838,5
2017/05/30,15:30:00,64295,64310,64220,64285,5847,20917,5
2017/05/30,15:45:00,64280,64325,64210,64210,6155,22809,5
2017/05/30,16:00:00,64210,64240,64150,64190,7299,27138,5
2017/05/30,16:15:00,64185,64205,64120,64170,6013,21675,5
2017/05/30,16:30:00,64170,64265,64165,64245,5383,19124,5
2017/05/30,16:45:00,64245,64285,64225,64250,4821,18143,5
2017/05/30,17:00:00,64250,64265,64190,64225,3323,14515,5
2017/05/30,17:15:00,64220,64270,64200,64250,2138,8779,5
2017/05/30,17:30:00,64255,64285,64240,64250,1972,8287,5
2017/05/30,17:45:00,64250,64270,64200,64200,1680,7512,5
2017/05/31,09:00:00,63930,64145,63900,64135,10085,34471,5
2017/05/31,09:15:00,64125,64175,64105,64145,5025,17537,5
2017/05/31,09:30:00,64150,64165,64080,64105,5714,19851,5
2017/05/31,09:45:00,64105,64140,64035,64130,6175,18754,5
2017/05/31,10:00:00,64125,64150,64015,64090,7302,23653,5
2017/05/31,10:15:00,64090,64120,63935,63940,10772,36780,5
2017/05/31,10:30:00,63945,63980,63835,63930,14892,48714,5
2017/05/31,10:45:00,63935,63940,63550,63600,21640,73244,5
2017/05/31,11:00:00,63605,63630,63340,63435,18944,66830,5
2017/05/31,11:15:00,63430,63535,63385,63415,11278,38051,5
2017/05/31,11:30:00,63420,63520,63270,63340,12421,43865,5
2017/05/31,11:45:00,63330,63400,63225,63315,11576,39516,5
2017/05/31,12:00:00,63310,63370,63255,63270,5716,18399,5
2017/05/31,12:15:00,63270,63270,63065,63085,11270,41009,5
2017/05/31,12:30:00,63080,63160,63045,63130,6550,22684,5
2017/05/31,12:45:00,63130,63275,63105,63255,6942,23556,5
2017/05/31,13:00:00,63260,63310,63240,63260,5350,19007,5
2017/05/31,13:15:00,63255,63295,63205,63225,5175,18256,5
2017/05/31,13:30:00,63230,63295,63225,63265,3442,13394,5
2017/05/31,13:45:00,63260,63280,63135,63175,6282,20535,5
2017/05/31,14:00:00,63175,63255,63150,63210,4485,15067,5
2017/05/31,14:15:00,63205,63235,63065,63105,7089,23162,5
2017/05/31,14:30:00,63110,63160,63040,63080,6242,22308,5
2017/05/31,14:45:00,63075,63215,63055,63170,6181,22073,5
2017/05/31,15:00:00,63170,63200,63065,63115,4896,17022,5
2017/05/31,15:15:00,63105,63255,63100,63240,7667,27541,5
2017/05/31,15:30:00,63240,63245,63140,63190,4571,14906,5
2017/05/31,15:45:00,63190,63210,63150,63170,4495,16878,5
2017/05/31,16:00:00,63165,63245,63065,63075,8557,30145,5
2017/05/31,16:15:00,63075,63150,62920,63100,13497,50146,5
2017/05/31,16:30:00,63100,63130,62930,62965,8176,30429,5
2017/05/31,16:45:00,62960,63050,62880,62920,10197,37367,5
2017/05/31,17:00:00,62915,63000,62810,62810,7273,30241,5
2017/05/31,17:15:00,62815,62905,62780,62890,4114,17611,5
2017/05/31,17:30:00,62890,62930,62790,62810,3547,13902,5
2017/05/31,17:45:00,62805,62915,62760,62915,3028,15099,5
2017/06/01,09:00:00,63000,63125,62760,63050,12651,42947,5
2017/06/01,09:15:00,63045,63095,62940,63040,7322,24262,5
2017/06/01,09:30:00,63030,63165,63025,63145,7826,23406,5
2017/06/01,09:45:00,63150,63195,63085,63150,6223,19741,5
2017/06/01,10:00:00,63150,63360,63140,63245,12765,43456,5
2017/06/01,10:15:00,63245,63330,63210,63260,8276,27388,5
2017/06/01,10:30:00,63255,63255,62950,63065,20730,66996,5
2017/06/01,10:45:00,63065,63175,62965,63140,10627,33395,5
2017/06/01,11:00:00,63145,63350,63120,63320,15404,54290,5
2017/06/01,11:15:00,63320,63415,63145,63385,14516,49919,5
2017/06/01,11:30:00,63380,63415,63300,63345,7849,27698,5
2017/06/01,11:45:00,63345,63445,63330,63435,5786,21191,5
2017/06/01,12:00:00,63430,63460,63320,63360,10332,34833,5
2017/06/01,12:15:00,63360,63390,63165,63250,9868,34027,5
2017/06/01,12:30:00,63255,63285,63115,63235,7659,26529,5
2017/06/01,12:45:00,63235,63335,63175,63235,8006,29091,5
2017/06/01,13:00:00,63240,63260,63155,63180,5367,18229,5
2017/06/01,13:15:00,63185,63215,63050,63105,7725,27370,5
2017/06/01,13:30:00,63100,63160,63050,63150,4066,14253,5
2017/06/01,13:45:00,63150,63160,63060,63085,5197,17189,5
2017/06/01,14:00:00,63090,63150,63080,63135,3048,9145,5
2017/06/01,14:15:00,63135,63230,63125,63190,5292,19099,5
2017/06/01,14:30:00,63185,63200,63105,63125,4706,16446,5
2017/06/01,14:45:00,63120,63150,62850,62950,13444,51533,5
2017/06/01,15:00:00,62950,62970,62865,62905,6413,22853,5
2017/06/01,15:15:00,62895,62900,62740,62745,8253,29003,5
2017/06/01,15:30:00,62745,62755,62600,62675,11224,42196,5
2017/06/01,15:45:00,62680,62730,62520,62520,8606,30556,5
2017/06/01,16:00:00,62520,62575,62405,62510,9722,37498,5
2017/06/01,16:15:00,62505,62560,62375,62380,7667,26859,5
2017/06/01,16:30:00,62375,62445,62285,62405,8244,29896,5
2017/06/01,16:45:00,62410,62500,62340,62415,8102,28410,5
2017/06/01,17:00:00,62425,62515,62390,62495,3835,15246,5
2017/06/01,17:15:00,62495,62505,62455,62490,1426,6039,5
2017/06/01,17:30:00,62490,62545,62465,62465,2112,7456,5
2017/06/01,17:45:00,62470,62535,62450,62520,2053,8558,5
2017/06/02,09:00:00,62755,62850,62600,62845,9365,28131,5
2017/06/02,09:15:00,62845,62930,62795,62830,7238,23349,5
2017/06/02,09:30:00,62830,63040,62725,62830,17621,55166,5
2017/06/02,09:45:00,62830,62910,62700,62800,10552,31862,5
2017/06/02,10:00:00,62800,62970,62730,62920,12835,39595,5
2017/06/02,10:15:00,62920,62955,62820,62920,6543,20668,5
2017/06/02,10:30:00,62920,62940,62515,62585,25197,83793,5
2017/06/02,10:45:00,62580,62680,62420,62440,13884,45148,5
2017/06/02,11:00:00,62435,62510,62330,62480,13142,45550,5
2017/06/02,11:15:00,62480,62550,62265,62300,13703,43411,5
2017/06/02,11:30:00,62305,62575,62295,62550,11715,41952,5
2017/06/02,11:45:00,62550,62595,62490,62565,7312,25895,5
2017/06/02,12:00:00,62555,62660,62530,62605,8230,27719,5
2017/06/02,12:15:00,62610,62860,62600,62830,10284,38074,5
2017/06/02,12:30:00,62830,62925,62815,62825,7207,26203,5
2017/06/02,12:45:00,62825,62850,62725,62780,6421,22905,5
2017/06/02,13:00:00,62775,62845,62745,62785,4907,17304,5
2017/06/02,13:15:00,62785,62870,62760,62835,5038,19457,5
2017/06/02,13:30:00,62835,62870,62580,62590,9786,34809,5
2017/06/02,13:45:00,62585,62675,62575,62610,4148,13226,5
2017/06/02,14:00:00,62610,62650,62400,62460,10664,34566,5
2017/06/02,14:15:00,62460,62580,62410,62555,5557,18934,5
2017/06/02,14:30:00,62555,62605,62455,62460,5893,20041,5
2017/06/02,14:45:00,62460,62485,62360,62410,9836,31169,5
2017/06/02,15:00:00,62410,62475,62360,62450,6743,21562,5
2017/06/02,15:15:00,62455,62525,62430,62480,6532,20467,5
2017/06/02,15:30:00,62475,62590,62475,62515,6859,24249,5
2017/06/02,15:45:00,62515,62625,62445,62605,6250,21288,5
2017/06/02,16:00:00,62605,62685,62570,62640,6103,23106,5
2017/06/02,16:15:00,62645,62735,62625,62630,6016,24244,5
2017/06/02,16:30:00,62630,62745,62625,62670,4867,18545,5
2017/06/02,16:45:00,62660,62690,62550,62630,8304,31124,5
2017/06/02,17:00:00,62635,62640,62575,62620,2321,9194,5
2017/06/02,17:15:00,62620,62670,62585,62650,2231,9791,5
2017/06/02,17:30:00,62650,62655,62600,62620,1574,6093,5
2017/06/02,17:45:00,62620,62690,62510,62510,1818,9218,5
2017/06/05,09:00:00,62500,62500,62230,62280,8752,27027,5
2017/06/05,09:15:00,62280,62405,62275,62365,5140,18277,5
2017/06/05,09:30:00,62365,62400,62135,62185,9614,30386,5
2017/06/05,09:45:00,62180,62200,62080,62100,5764,19101,5
2017/06/05,10:00:00,62095,62245,62050,62175,9391,31332,5
2017/06/05,10:15:00,62170,62400,62160,62345,9413,31563,5
2017/06/05,10:30:00,62345,62565,62300,62455,18509,61271,5
2017/06/05,10:45:00,62450,62755,62400,62675,15741,54834,5
2017/06/05,11:00:00,62670,62950,62665,62740,14737,51897,5
2017/06/05,11:15:00,62740,62820,62665,62695,9084,30809,5
2017/06/05,11:30:00,62695,62715,62520,62675,11746,38590,5
2017/06/05,11:45:00,62675,62735,62435,62500,12414,41320,5
2017/06/05,12:00:00,62495,62555,62375,62435,9837,34214,5
2017/06/05,12:15:00,62435,62680,62385,62445,12835,44514,5
2017/06/05,12:30:00,62445,62495,62305,62415,9199,31395,5
2017/06/05,12:45:00,62410,62570,62395,62500,6683,21433,5
2017/06/05,13:00:00,62500,62695,62490,62665,5960,20457,5
2017/06/05,13:15:00,62665,62685,62550,62585,4574,15083,5
2017/06/05,13:30:00,62585,62640,62490,62525,5459,18370,5
2017/06/05,13:45:00,62525,62660,62495,62630,5298,17779,5
2017/06/05,14:00:00,62630,62695,62580,62635,4874,17154,5
2017/06/05,14:15:00,62635,62685,62585,62630,3398,11328,5
2017/06/05,14:30:00,62635,62680,62445,62560,12923,45353,5
2017/06/05,14:45:00,62555,62605,62515,62555,4224,13654,5
2017/06/05,15:00:00,62550,62590,62325,62415,10002,35116,5
2017/06/05,15:15:00,62410,62485,62390,62455,5143,16643,5
2017/06/05,15:30:00,62455,62575,62400,62550,6874,22733,5
2017/06/05,15:45:00,62550,62570,62450,62495,4110,13975,5
2017/06/05,16:00:00,62505,62545,62450,62460,3068,11009,5
2017/06/05,16:15:00,62460,62525,62450,62485,3327,11331,5
2017/06/05,16:30:00,62485,62535,62455,62525,3181,10754,5
2017/06/05,16:45:00,62525,62610,62510,62560,5939,21175,5
2017/06/05,17:00:00,62555,62600,62550,62555,2510,9543,5
2017/06/05,17:15:00,62555,62625,62550,62595,1618,6210,5
2017/06/05,17:30:00,62595,62635,62555,62565,2034,8175,5
2017/06/05,17:45:00,62560,62645,62560,62645,1755,8173,5
2017/06/06,09:00:00,62265,62440,62225,62440,9789,33401,5
2017/06/06,09:15:00,62435,62470,62360,62465,4806,15217,5
2017/06/06,09:30:00,62465,62485,62400,62440,5760,18383,5
2017/06/06,09:45:00,62435,62540,62390,62525,8352,27011,5
2017/06/06,10:00:00,62520,62715,62480,62605,12459,40838,5
2017/06/06,10:15:00,62605,62750,62545,62705,10894,34662,5
2017/06/06,10:30:00,62700,62840,62635,62790,15975,52409,5
2017/06/06,10:45:00,62790,62890,62700,62875,12758,42837,5
2017/06/06,11:00:00,62875,62910,62745,62790,11358,39110,5
2017/06/06,11:15:00,62785,62895,62670,62835,13056,41308,5
2017/06/06,11:30:00,62840,62860,62730,62810,8278,25832,5
2017/06/06,11:45:00,62810,62840,62745,62760,4667,14367,5
2017/06/06,12:00:00,62760,62765,62640,62685,8455,29646,5
2017/06/06,12:15:00,62680,62710,62600,62625,7617,26353,5
2017/06/06,12:30:00,62635,62680,62555,62655,6865,24294,5
2017/06/06,12:45:00,62655,62705,62630,62640,4537,15466,5
2017/06/06,13:00:00,62640,62745,62595,62695,6338,20034,5
2017/06/06,13:15:00,62695,62760,62650,62740,5162,17472,5
2017/06/06,13:30:00,62745,62775,62695,62715,3973,13449,5
2017/06/06,13:45:00,62720,62835,62700,62805,6621,23334,5
2017/06/06,14:00:00,62805,62820,62735,62740,4697,15641,5
2017/06/06,14:15:00,62740,62755,62680,62735,4969,14279,5
2017/06/06,14:30:00,62740,62815,62705,62725,5388,17479,5
2017/06/06,14:45:00,62720,62770,62625,62705,6340,19793,5
2017/06/06,15:00:00,62705,63025,62700,63005,14817,51474,5
2017/06/06,15:15:00,63005,63120,62960,63020,12277,45112,5
2017/06/06,15:30:00,63025,63240,62980,63225,14553,50190,5
2017/06/06,15:45:00,63230,63455,63195,63335,14811,53534,5
2017/06/06,16:00:00,63340,63370,63255,63295,7992,28469,5
2017/06/06,16:15:00,63290,63340,63255,63290,4801,16329,5
2017/06/06,16:30:00,63290,63305,63170,63220,7275,24896,5
2017/06/06,16:45:00,63220,63240,63150,63160,4537,16921,5
2017/06/06,17:00:00,63155,63220,63090,63200,5907,22382,5
2017/06/06,17:15:00,63205,63230,63110,63120,3085,11581,5
2017/06/06,17:30:00,63120,63155,63100,63130,1952,7334,5
2017/06/06,17:45:00,63125,63205,63100,63130,2211,8284,5
2017/06/07,09:00:00,63180,63615,63180,63580,11554,39200,5
2017/06/07,09:15:00,63580,63790,63570,63720,10324,36939,5
2017/06/07,09:30:00,63715,63720,63605,63645,6219,20374,5
2017/06/07,09:45:00,63640,63730,63560,63630,7738,26949,5
2017/06/07,10:00:00,63625,63680,63575,63635,7011,22663,5
2017/06/07,10:15:00,63635,63715,63520,63585,11071,36175,5
2017/06/07,10:30:00,63585,63585,63430,63540,16208,51979,5
2017/06/07,10:45:00,63550,63725,63450,63705,13439,42510,5
2017/06/07,11:00:00,63705,63810,63630,63715,13900,46806,5
2017/06/07,11:15:00,63720,63775,63535,63570,10677,37919,5
2017/06/07,11:30:00,63570,63570,63315,63340,21269,78441,5
2017/06/07,11:45:00,63340,63390,63230,63335,12266,42714,5
2017/06/07,12:00:00,63335,63420,63300,63350,7734,25545,5
2017/06/07,12:15:00,63355,63395,63135,63165,9107,34563,5
2017/06/07,12:30:00,63165,63200,63110,63130,6226,23363,5
2017/06/07,12:45:00,63135,63195,63130,63165,3805,14417,5
2017/06/07,13:00:00,63170,63175,63050,63100,7904,28880,5
2017/06/07,13:15:00,63100,63300,63020,63245,11113,41478,5
2017/06/07,13:30:00,63250,63280,63180,63265,6126,20659,5
2017/06/07,13:45:00,63265,63270,63060,63090,6838,23196,5
2017/06/07,14:00:00,63090,63195,63030,63160,7219,26694,5
2017/06/07,14:15:00,63160,63250,63090,63175,5814,20799,5
2017/06/07,14:30:00,63180,63260,63160,63175,5129,18971,5
2017/06/07,14:45:00,63185,63320,63150,63285,7458,28878,5
2017/06/07,15:00:00,63280,63360,63280,63300,6015,21925,5
2017/06/07,15:15:00,63300,63375,63135,63155,10415,40448,5
2017/06/07,15:30:00,63150,63250,63090,63135,8944,33271,5
2017/06/07,15:45:00,63140,63185,63105,63130,4928,19908,5
2017/06/07,16:00:00,63135,63220,63120,63200,5060,19784,5
2017/06/07,16:15:00,63200,63320,63175,63265,6184,24392,5
2017/06/07,16:30:00,63260,63300,63210,63240,3900,14718,5
2017/06/07,16:45:00,63240,63295,63195,63260,5317,20350,5
2017/06/07,17:00:00,63260,63315,63235,63250,3583,13413,5
2017/06/07,17:15:00,63250,63285,63215,63255,2129,8403,5
2017/06/07,17:30:00,63255,63340,63235,63325,2124,8788,5
2017/06/07,17:45:00,63325,63345,63285,63300,1712,7050,5
2017/06/08,09:00:00,63380,63525,62995,63055,14840,50075,5
2017/06/08,09:15:00,63060,63070,62835,62960,11724,41961,5
2017/06/08,09:30:00,62960,62980,62815,62930,11360,36032,5
2017/06/08,09:45:00,62930,63010,62840,62900,8018,25528,5
2017/06/08,10:00:00,62905,62950,62610,62645,16483,55347,5
2017/06/08,10:15:00,62645,62720,62580,62675,9767,35129,5
2017/06/08,10:30:00,62675,62750,62545,62715,18913,60509,5
2017/06/08,10:45:00,62715,62765,62475,62635,18431,62491,5
2017/06/08,11:00:00,62635,62720,62560,62650,11882,39088,5
2017/06/08,11:15:00,62650,62730,62600,62630,10767,37631,5
2017/06/08,11:30:00,62630,62850,62600,62755,14169,48846,5
2017/06/08,11:45:00,62760,62800,62610,62630,8795,28675,5
2017/06/08,12:00:00,62630,62705,62520,62575,11195,38898,5
2017/06/08,12:15:00,62570,62620,62455,62480,8632,30088,5
2017/06/08,12:30:00,62480,62530,62415,62495,7350,24590,5
2017/06/08,12:45:00,62495,62545,62450,62535,4670,14272,5
2017/06/08,13:00:00,62530,62595,62520,62580,4429,14120,5
2017/06/08,13:15:00,62580,62700,62575,62655,6615,22449,5
2017/06/08,13:30:00,62655,62695,62605,62685,3268,10031,5
2017/06/08,13:45:00,62685,62800,62640,62760,5594,19263,5
2017/06/08,14:00:00,62760,62835,62745,62815,5727,21934,5
2017/06/08,14:15:00,62815,62830,62700,62715,5730,19901,5
2017/06/08,14:30:00,62720,62740,62645,62675,5026,17640,5
2017/06/08,14:45:00,62670,62760,62660,62700,5374,18921,5
2017/06/08,15:00:00,62695,62740,62600,62635,6666,23718,5
2017/06/08,15:15:00,62635,62690,62615,62665,4540,15953,5
2017/06/08,15:30:00,62670,62780,62660,62750,7177,26366,5
2017/06/08,15:45:00,62745,62780,62660,62750,6736,25153,5
2017/06/08,16:00:00,62750,62795,62695,62755,6053,23287,5
2017/06/08,16:15:00,62760,62900,62745,62870,7044,26413,5
2017/06/08,16:30:00,62875,63020,62870,62905,8869,34118,5
2017/06/08,16:45:00,62910,62935,62820,62845,6135,25053,5
2017/06/08,17:00:00,62845,62875,62735,62860,5298,20691,5
2017/06/08,17:15:00,62860,62865,62720,62750,3315,12584,5
2017/06/08,17:30:00,62750,62790,62735,62755,1531,5263,5
2017/06/08,17:45:00,62755,62835,62715,62715,1566,7715,5
2017/06/09,09:00:00,63000,63170,62850,62890,10660,33231,5
2017/06/09,09:15:00,62895,63080,62890,63050,8936,26440,5
2017/06/09,09:30:00,63050,63050,62815,62835,9655,28686,5
2017/06/09,09:45:00,62835,62905,62715,62885,11372,35825,5
2017/06/09,10:00:00,62885,63040,62880,62975,12671,43100,5
2017/06/09,10:15:00,62970,63095,62915,62965,12840,41496,5
2017/06/09,10:30:00,62955,63170,62930,62985,19337,59671,5
2017/06/09,10:45:00,62975,63035,62620,62665,19444,65386,5
2017/06/09,11:00:00,62665,62685,62565,62610,12595,40458,5
2017/06/09,11:15:00,62615,62665,62455,62500,10708,34662,5
